caseName,IVT,U925,V925,WS925,WD925,LTS
ish_20010420,288.6833926692705,-2.431155,6.762837,7.186548,160.22713470458984,15.533000000000015
ish_20010423,161.1311175175752,-6.3678417,-0.41858587,6.3815846,86.23910522460938,17.39100000000002
ish_20010427,207.76710057719094,-4.6194615,0.17105384,4.6226273,92.12063598632812,13.880999999999972
ish_20010428,395.9486954258163,-2.990221,6.082458,6.7777367,153.8206329345703,14.65300000000002
ish_20010429,379.1179023670059,1.2436289,6.811109,6.923714,190.3475570678711,15.605999999999995
ish_20011002,182.8031622911398,-5.55139,-4.716425,7.284408,49.64898681640625,17.897999999999968
ish_20011007,158.23460391596572,-4.214665,-3.8446548,5.7048025,47.62864685058594,15.031000000000006
ish_20011008,171.9516515532991,-0.020197129,-1.9535764,1.9536809,0.5923233032226562,17.343999999999994
ish_20011025,187.10412137884012,-5.5283027,-2.4329793,6.0399933,66.24592590332031,15.310999999999979
ish_20011026,221.53149227578606,-8.052334,0.0,8.052334,90.0,13.147999999999968
ish_20011027,186.45435365374627,-5.8876452,1.796998,6.1557755,106.97297668457031,12.759999999999991
ish_20011030,223.39484574513872,-5.526935,-3.0364723,6.3061223,61.21580505371094,14.795000000000016
ish_20011031,239.12848425004722,-6.227323,-2.46175,6.6962504,68.43038940429688,12.411999999999978
ish_20011104,230.07392140355043,-5.9311833,-6.7078624,8.954013,41.48353576660156,16.67700000000002
ish_20011127,109.10817067326903,-4.6131644,-4.478906,6.4297657,45.84599304199219,16.072000000000003
ish_20011128,145.23848737296356,-7.02948,1.6024581,7.209817,102.84185791015625,14.350999999999999
ish_20011129,184.27208050552946,-3.5778637,5.636993,6.6765857,147.59624481201172,10.600000000000023
ish_20011201,137.8737246573277,-3.16576,1.1764547,3.377289,110.38600158691406,12.032999999999959
ish_20011202,91.14337360184906,-2.973197,-0.3389256,2.9924524,83.49671936035156,16.188999999999965
ish_20011203,213.6648483902981,-2.8409874,3.175328,4.2607417,138.18080139160156,18.19799999999998
ish_20011207,273.81594711240126,-10.229733,-5.1861143,11.46923,63.11659240722656,13.800999999999988
ish_20011208,247.4269996717596,-10.28278,-0.5241526,10.29613,87.08193969726562,13.453000000000031
ish_20011209,281.6340673787548,-9.505099,1.6759907,9.651729,99.99992370605469,11.835000000000036
ish_20011211,117.9564532064603,-4.0953937,1.1322889,4.249038,105.45498657226562,15.41500000000002
ish_20011212,124.49626180787743,-1.3372346,3.4182625,3.6705198,158.6344223022461,16.401999999999987
ish_20011215,209.21603674057042,-6.7740226,-6.763784,9.572678,45.04331970214844,19.20999999999998
ish_20011229,188.40354431932326,-0.5116077,-8.141796,8.157854,3.5955734252929688,10.228000000000009
ish_20011230,70.21154210531834,-2.9623382,-5.546879,6.2883472,28.104660034179688,18.899999999999977
ish_20011231,140.1694080244614,-3.9486914,-1.3396492,4.169751,71.259765625,14.601999999999975
ish_20020104,33.56858041300051,-0.9291684,-0.7277899,1.1802678,51.92945861816406,21.572000000000003
ish_20020105,62.37285256341046,-0.6970532,-2.210621,2.3179147,17.5010986328125,17.86099999999999
ish_20020106,31.697123338105982,0.39726532,-0.80726594,0.8997211,333.79764556884766,15.936999999999955
ish_20020109,101.42558883291528,-2.720565,-5.56901,6.1980114,26.036354064941406,17.813999999999965
ish_20020110,58.94026092515254,0.8069517,0.69660693,1.0660357,229.19736099243164,19.36099999999999
ish_20020111,80.82377924620813,-0.37753806,0.3096167,0.48825967,129.35498046875,18.045999999999992
ish_20020115,621.928565682183,-5.0068173,11.674668,12.702996,156.7873764038086,15.932999999999993
ish_20020118,282.54626689248676,-5.7511096,-1.2895741,5.8939176,77.361572265625,15.951999999999998
ish_20020204,134.2667512665853,-6.4174685,-0.31681463,6.425284,87.17373657226562,13.920999999999992
ish_20020212,118.08203412681534,-4.1908674,-1.1587639,4.348115,74.54400634765625,15.709000000000003
ish_20020213,109.97090249648832,-5.0161986,1.3194628,5.1868324,104.73727416992188,21.043000000000006
ish_20020216,142.42678284671277,-4.8274493,2.5134676,5.44259,117.5042724609375,15.850999999999999
ish_20020220,93.70927530421119,-4.4246063,-4.29481,6.166241,45.85284423828125,20.015000000000043
ish_20020221,125.01551277324548,-3.9955568,4.8044353,6.248766,140.25177001953125,18.658999999999992
ish_20020222,91.96317113482458,-3.590184,2.4445097,4.3433914,124.25045776367188,18.144000000000005
ish_20020223,59.18352450431158,-1.3548422,0.53160846,1.4554055,111.42388916015625,15.211999999999989
ish_20020225,90.89286822705849,-3.86598,-1.2497199,4.062955,72.08601379394531,17.37900000000002
ish_20020226,71.74674044152192,-1.7304139,1.8341197,2.5215724,136.66648864746094,13.266999999999996
ish_20020227,105.10480276263873,-3.6063519,3.4934118,5.020926,134.08863830566406,18.635999999999967
ish_20020228,91.94001534941228,-1.904569,4.0613923,4.485788,154.8760223388672,20.59499999999997
ish_20020301,96.5692417018208,-3.7934759,0.41311932,3.8159044,96.21517944335938,21.522999999999968
ish_20020302,143.53330330192895,-3.3483274,3.5026014,4.8455663,136.29000854492188,17.16300000000001
ish_20020304,123.95728408968732,-5.360117,-0.9296914,5.4401455,80.16015625,14.685000000000002
ish_20020307,179.77616673406712,-5.025666,-8.201049,9.618447,31.500289916992188,16.760999999999967
ish_20020308,122.04114749769049,-6.0203643,-3.7940357,7.116143,57.780853271484375,14.485000000000014
ish_20020309,114.04963820837528,-6.8861847,-2.2627628,7.248423,71.80975341796875,16.997000000000014
ish_20020310,73.78297411101447,-3.085311,1.4133973,3.3936462,114.61276245117188,15.300000000000011
ish_20020311,89.00358044777174,-4.9941244,-0.39852807,5.01,85.4375,12.449000000000012
ish_20020312,100.89539698298358,-0.46466747,3.383873,3.4156277,172.18115234375,12.861999999999966
ish_20020313,124.85550988074033,-3.4700432,0.93599445,3.5940626,105.09547424316406,13.578000000000031
ish_20020314,699.2770861755782,3.0439441,14.731477,15.042672,191.67464447021484,14.029999999999973
ish_20020318,264.0110992522969,-4.081006,-6.510038,7.683437,32.082725524902344,13.5
ish_20020319,162.76558360301533,-4.890133,0.50843066,4.916493,95.93576049804688,15.059000000000026
ish_20020320,174.35164914033305,-3.683854,5.213988,6.384078,144.7575454711914,14.916999999999973
ish_20020328,172.90058386901939,-4.4780865,1.0070564,4.5899262,102.67414855957031,13.860000000000014
ish_20020401,263.6401586538528,-7.1241302,3.8956242,8.119675,118.6707763671875,16.588000000000022
ish_20020402,261.5273522362697,-1.3760327,5.8173165,5.9778457,166.69182586669922,17.60300000000001
ish_20020404,229.3650662981542,-6.5125003,-2.2663581,6.8955812,70.81202697753906,13.753999999999962
ish_20020405,181.49874281166822,-6.5904603,5.983028,8.901168,132.23416137695312,15.672000000000025
ish_20020406,322.2279696218899,-1.6016502,8.473295,8.623342,169.29605865478516,17.418999999999983
ish_20020407,222.77924683761182,0.28513715,6.882597,6.8885007,182.3723373413086,14.754999999999995
ish_20020408,265.68045524666377,2.4207942,7.9787755,8.337932,196.87802124023438,12.26400000000001
ish_20020413,101.65764014498598,-5.49488,-2.2939494,5.954487,67.34089660644531,13.83299999999997
ish_20020414,334.4880766591489,-5.3961225,7.718443,9.417669,145.04181671142578,14.725999999999999
ish_20020415,276.26816011069735,-1.7302675,9.221251,9.382179,169.37265014648438,17.153999999999996
ish_20020416,340.511863646066,-1.1779791,9.571372,9.643588,172.9837188720703,19.394999999999982
ish_20020419,248.73846879237266,-3.2472146,5.3728466,6.2778883,148.85228729248047,14.887999999999977
ish_20020420,246.19640793415218,-0.0015505155,6.4640293,6.46403,179.98625946044922,15.00200000000001
ish_20020422,227.65342443648936,0.68579155,6.562813,6.598547,185.96556091308594,16.67500000000001
ish_20020423,238.75122814477112,0.44123363,7.006334,7.0202136,183.60353088378906,16.486999999999966
ish_20020428,163.7595098659385,-1.8599077,-4.1718364,4.5676556,24.028488159179688,15.00200000000001
ish_20020429,107.150858145551,-2.2745566,0.64146405,2.3632782,105.74937438964844,14.347000000000037
ish_20020430,130.27559994895853,-1.4172646,3.631158,3.8979416,158.6789779663086,14.228999999999985
ish_20021001,174.47086835993375,-2.3214567,-5.6578903,6.1156263,22.30854034423828,13.730999999999995
ish_20021002,136.70582050663376,-2.0320523,-2.1115878,2.9305358,43.900360107421875,12.952999999999975
ish_20021003,164.2626204305782,-4.432832,-0.7135784,4.4898987,80.85520935058594,15.406000000000006
ish_20021004,115.3902534890239,-3.780345,-0.8612768,3.877216,77.16535949707031,13.229000000000042
ish_20021005,167.66355654283265,-5.5994716,1.1404945,5.7144384,101.51248168945312,11.949000000000012
ish_20021012,246.64289079152582,-7.0667286,-0.8441074,7.1169634,83.18840026855469,13.877999999999986
ish_20021013,212.14685250751225,-5.8814244,-1.0370569,5.972155,79.99995422363281,12.18300000000005
ish_20021014,176.09565583134042,-4.0642066,-0.31530738,4.0764194,85.56378173828125,11.576999999999998
ish_20021015,102.09617511457282,-2.9604654,1.3970475,3.2735453,115.2626953125,10.651999999999987
ish_20021016,186.05635808058838,-6.4748425,-0.7100382,6.513658,83.74188232421875,11.364000000000033
ish_20021017,161.36495140964678,-5.1366215,2.155661,5.5706153,112.76609802246094,12.456000000000017
ish_20021018,315.305824399398,-3.6931455,7.3757114,8.248663,153.40209197998047,13.841999999999985
ish_20021020,272.39545888181,0.6641464,-5.0713277,5.114631,352.5389404296875,15.54000000000002
ish_20021030,304.0674377083526,-6.3729596,0.5050773,6.392943,94.53141784667969,17.53000000000003
ish_20021103,212.9224621571368,-3.843772,-7.000801,7.986601,28.76886749267578,15.04400000000004
ish_20021105,141.78398833515428,-3.7339175,-4.8970733,6.158203,37.32477569580078,18.612000000000023
ish_20021106,195.82170400231314,-7.9986215,-2.3840244,8.346348,73.403076171875,17.66799999999995
ish_20021107,231.4059122573054,-7.2415714,0.05819893,7.2418056,90.46046447753906,13.36099999999999
ish_20021109,176.53615016848798,-4.4662895,-7.612128,8.825657,30.40155792236328,17.773000000000025
ish_20021110,101.35083699944806,-5.943767,2.1135943,6.308379,109.5753173828125,18.364000000000033
ish_20021111,174.9029700088479,-3.1713161,2.5279744,4.055601,128.55966186523438,13.336999999999989
ish_20021112,294.56448305609433,1.5001396,-3.4622228,3.7732487,336.573486328125,16.367999999999995
ish_20021113,141.41435922736994,-2.7817695,-0.6875162,2.8654704,76.11749267578125,16.948999999999955
ish_20021114,304.77064399368857,-2.8078635,4.8541217,5.607726,149.95278930664062,16.88100000000003
ish_20021124,267.1300718189813,-1.2914522,-9.390395,9.4787855,7.830696105957031,10.995999999999981
ish_20021125,303.08845111887456,-1.5988388,-7.4227424,7.592983,12.155632019042969,12.793999999999983
ish_20021128,185.9828176592531,-6.5440674,1.3504205,6.6819496,101.65977478027344,16.22800000000001
ish_20021201,191.93881455777333,-2.628214,-5.0217705,5.6679525,27.625930786132812,14.893000000000029
ish_20021202,141.6996796401562,-7.1863995,0.948364,7.2487054,97.5177001953125,14.163000000000011
ish_20021203,168.46349495417567,-3.141527,4.3063784,5.3304863,143.88904571533203,14.118999999999971
ish_20021205,274.7513428137511,-2.284073,5.818643,6.250888,158.56781768798828,13.609999999999957
ish_20021206,86.04837651891428,0.12938274,1.051671,1.0595999,187.0136260986328,12.52600000000001
ish_20021208,289.7870079296473,-2.6813698,-11.918324,12.216228,12.679222106933594,13.532999999999959
ish_20021209,300.7596561918168,-2.825568,-11.239754,11.589474,14.111198425292969,17.218999999999994
ish_20021212,232.33570071783703,5.4191246,4.384869,6.9709387,231.0220489501953,14.353999999999985
ish_20021214,177.84395525531536,-9.362721,-1.6883918,9.513739,79.77763366699219,16.880999999999972
ish_20021215,168.84641061219835,-7.251869,1.1422929,7.3412833,98.95152282714844,15.920999999999992
ish_20021217,284.3067098848508,-8.1947565,-5.1925397,9.701366,57.63993835449219,13.067000000000007
ish_20021218,193.27623601304677,-2.1130037,4.7888293,5.234278,156.19121551513672,13.0
ish_20021225,229.1025627164034,-6.2393556,-4.4997196,7.692661,54.20147705078125,15.756000000000029
ish_20021230,397.6683421761552,-8.799682,0.19830567,8.801915,91.29098510742188,16.783000000000015
ish_20030102,160.2667389314764,-8.678838,-2.2709205,8.971026,75.33662414550781,11.567000000000007
ish_20030107,282.0453498157605,-5.735622,4.0690722,7.032404,125.35337829589844,15.465999999999951
ish_20030110,241.42489239672176,3.2472336,-1.0496362,3.412662,287.9129123687744,15.183999999999969
ish_20030117,152.25370568468526,-6.079511,-0.7923717,6.1309304,82.57421875,12.665999999999997
ish_20030118,99.62624741936709,-4.0549445,-1.8186454,4.4441023,65.84371948242188,15.0
ish_20030121,174.19127283183482,-4.1267705,-4.6674314,6.2301807,41.48193359375,13.046999999999969
ish_20030122,281.68839589056427,-4.3787036,9.652099,10.59887,155.59844207763672,11.741999999999962
ish_20030124,57.466065110334284,-2.4435847,-4.3164325,4.9601107,29.514724731445312,18.871000000000038
ish_20030125,142.62418181900475,-7.6306744,3.992054,8.611835,117.61671447753906,15.628000000000043
ish_20030130,113.61574022699662,-4.012802,-2.7128055,4.843748,55.9398193359375,16.732000000000028
ish_20030131,114.51739915539498,-2.1340635,5.8654633,6.2416253,160.00682067871094,20.33099999999996
ish_20030206,100.8294930073822,-4.216084,-6.1824703,7.4832015,34.29170227050781,15.581999999999994
ish_20030207,100.80214688313221,-3.8955917,1.2947001,4.1051044,108.38423156738281,19.63900000000001
ish_20030208,265.76980366039675,-2.7544708,5.591734,6.2333455,153.7752914428711,16.399
ish_20030209,309.8779336936359,-8.509018,-0.083515085,8.509428,89.43765258789062,16.839
ish_20030210,76.81551698673879,2.2846801,-0.87460047,2.4463625,290.94738960266113,17.876000000000033
ish_20030214,272.1812508742385,-6.0894165,3.322004,6.9366207,118.61412048339844,14.944999999999993
ish_20030215,410.92994748560034,-0.34522006,9.407838,9.41417,177.8984832763672,13.781999999999982
ish_20030217,137.34457141602343,-3.9596012,-4.530271,6.016793,41.15447998046875,18.126000000000033
ish_20030219,164.59006291655407,-0.25578955,4.0301347,4.038244,176.36835479736328,9.863999999999976
ish_20030220,106.70216023402612,-2.3703725,-7.619454,7.9796457,17.2806396484375,20.19100000000003
ish_20030221,50.20682801874721,-2.9974134,1.5796639,3.388189,117.78964233398438,20.303000000000054
ish_20030222,208.8140155059676,0.106859766,7.8389535,7.8396816,180.781005859375,18.067999999999984
ish_20030223,151.64937431934476,1.4119658,5.489247,5.667934,194.42513275146484,17.553999999999974
ish_20030225,126.48783226721002,-4.5432115,-3.9139965,5.996677,49.25495910644531,13.096000000000004
ish_20030226,86.73135010330087,-3.0822017,2.7494345,4.130297,131.73411560058594,17.365999999999985
ish_20030228,104.44628900627069,-3.3489914,1.8049701,3.8044264,118.3228759765625,13.250999999999976
ish_20030302,115.4327087771053,-5.8529587,-2.5177658,6.3715205,66.72407531738281,18.043999999999983
ish_20030305,298.4144595946003,-5.352736,5.1750226,7.44531,134.0329132080078,17.71799999999996
ish_20030307,295.4653287223545,-1.6297461,-9.410204,9.550289,9.825538635253906,20.99000000000001
ish_20030311,155.6376800764414,-7.573114,-1.5805331,7.736287,78.21139526367188,18.516999999999996
ish_20030312,181.90772665726632,-8.854999,3.418476,9.491943,111.10911560058594,14.765000000000043
ish_20030314,89.05858980980653,-1.7949758,-3.1206427,3.6000485,29.907257080078125,16.11500000000001
ish_20030315,159.38300515952662,-2.8109524,5.987683,6.6146655,154.85203552246094,12.430999999999983
ish_20030316,284.76449015760005,-1.3645574,9.071545,9.1736,171.44561767578125,16.351
ish_20030324,113.27901741698784,-1.9620038,1.0431815,2.2220907,117.99923706054688,15.114000000000033
ish_20030325,155.52899935144814,-0.90535545,-4.425737,4.5173903,11.561256408691406,13.113999999999976
ish_20030326,103.51634856909017,-6.960821,0.3460065,6.969415,92.845703125,16.819999999999993
ish_20030329,212.9716400218958,-2.1592212,-6.350617,6.70765,18.778121948242188,15.41900000000004
ish_20030330,105.30941903295154,-3.4812279,4.5084248,5.6960373,142.3260955810547,18.900999999999954
ish_20030331,300.71370799000414,-2.4835305,6.1683826,6.649576,158.06917572021484,16.228999999999985
ish_20030401,377.67291139207623,3.465173,8.803061,9.460512,201.4862289428711,15.314999999999998
ish_20030402,219.69178525884377,3.6365774,4.084215,5.4685926,221.6818084716797,14.629999999999995
ish_20030406,135.21412042809737,-5.5680537,-0.38492647,5.581343,86.04536437988281,15.110000000000014
ish_20030407,212.92311631698007,-2.618476,6.147545,6.68197,156.92899322509766,16.01400000000001
ish_20030410,159.28362819388767,-6.984139,-0.12955263,6.9853406,88.93730163574219,17.795000000000016
ish_20030411,269.4392060582412,0.23288769,6.3229756,6.3272634,182.10936737060547,17.00600000000003
ish_20030412,414.9904763275355,3.7483623,6.521961,7.52238,209.88724899291992,17.291999999999973
ish_20030416,138.11679833117051,-5.4054227,-0.5626144,5.4346232,84.057861328125,15.699999999999989
ish_20030417,222.8911970012563,-5.3385806,4.207429,6.7972717,128.24227905273438,15.329999999999984
ish_20030418,202.34655326291414,-5.3677464,4.902211,7.2694135,132.40457153320312,16.30000000000001
ish_20030427,167.29934602956328,-6.007875,-1.4679288,6.184608,76.26968383789062,17.872000000000014
ish_20030428,164.47461225987323,-5.0846906,2.4342778,5.6373563,115.58261108398438,14.490999999999985
ish_20030429,200.20870008147187,-3.4290864,4.636508,5.7667875,143.51397705078125,15.734999999999957
ish_20031001,83.7661441800885,-1.7372122,0.33532012,1.7692783,100.92500305175781,14.821000000000026
ish_20031002,147.85960067077315,-3.124149,-2.4391673,3.9635646,52.01918029785156,15.240999999999985
ish_20031025,174.77342782663177,-1.5089175,-7.1930842,7.3496456,11.847335815429688,14.95799999999997
ish_20031026,120.76662750599691,-2.08601,-4.927347,5.3507185,22.945541381835938,15.480999999999995
ish_20031027,96.0675791860368,-3.1258516,-3.206607,4.478089,44.26936340332031,14.871999999999957
ish_20031106,133.25706121730497,-3.694003,1.1212784,3.8604305,106.88516235351562,17.799999999999955
ish_20031107,191.9259051947217,-5.289473,0.9183137,5.368596,99.84906005859375,16.785000000000025
ish_20031113,214.14618788645421,-5.100145,-8.4687805,9.885936,31.05755615234375,18.216999999999985
ish_20031114,174.13249273929242,-5.028681,-3.2062757,5.963877,57.47850036621094,24.010999999999967
ish_20031120,177.78353169571363,0.7168994,4.012452,4.0759926,190.13007354736328,17.83699999999999
ish_20031129,289.8305565360813,-1.3183979,-12.201541,12.272562,6.1669769287109375,19.15900000000005
ish_20031130,309.69817533881866,0.0,-12.181279,12.181279,0.0,22.64100000000002
ish_20031201,156.55305863697544,0.0024211209,-8.069271,8.069272,359.98280334472656,19.02600000000001
ish_20031204,239.21963242148388,-9.9586,-3.5455716,10.570941,70.40267944335938,10.612000000000023
ish_20031208,196.64835399203577,-7.798826,-3.815668,8.682224,63.92924499511719,15.488
ish_20031223,116.2581188760627,-4.623444,1.1872004,4.773435,104.40119934082031,20.545999999999992
ish_20031224,64.80049403183557,-2.7330434,1.3566302,3.0512247,116.39892578125,22.31400000000002
ish_20031228,106.51754719025442,-4.685417,-2.786891,5.451596,59.255767822265625,20.326999999999998
ish_20031229,105.68188404920801,-5.0278573,-1.7790033,5.3333106,70.51472473144531,24.156999999999982
ish_20031230,167.827999474614,-7.067274,3.726945,7.9897733,117.8050537109375,22.267999999999972
ish_20040103,167.58987031073661,-4.192196,-6.6036687,7.821953,32.40852355957031,15.361999999999966
ish_20040104,199.34156425492452,-8.137894,-1.5477668,8.283773,79.23136901855469,12.733000000000004
ish_20040110,134.68792307241776,-5.156207,2.752468,5.844874,118.09403991699219,12.690999999999974
ish_20040114,142.1237921842331,-3.750968,-3.3009913,4.996629,48.65101623535156,19.960999999999956
ish_20040115,135.24909473719813,-5.538319,2.9054682,6.2541766,117.68205261230469,11.763000000000034
ish_20040116,238.54539083861488,-3.2326581,4.94258,5.90586,146.81361389160156,14.650000000000034
ish_20040128,164.57708522430062,-3.682338,-6.945638,7.861393,27.930999755859375,16.237000000000023
ish_20040129,296.2457240834091,-6.890072,1.9819206,7.169456,106.04782104492188,14.374000000000024
ish_20040131,52.03394977433298,-2.5833268,-2.816858,3.8220763,42.523773193359375,22.19799999999998
ish_20040210,92.80114780354911,-3.4933121,-5.435591,6.4613376,32.727783203125,20.899999999999977
ish_20040211,85.38722300260187,-6.0327115,-1.6388623,6.251358,74.80166625976562,17.721000000000004
ish_20040212,131.45939648888645,-8.165696,-3.0184095,8.70571,69.71340942382812,14.063999999999965
ish_20040213,120.6099991089927,-6.3633137,-1.886062,6.636941,73.4903564453125,11.765000000000043
ish_20040215,81.1831638603821,-5.2030096,-4.802492,7.080624,47.29229736328125,17.309000000000026
ish_20040216,68.81152509637259,-3.6974812,-3.0600579,4.7995124,50.38862609863281,19.05600000000004
ish_20040217,60.326999364391185,-2.1872008,1.9271692,2.9151034,131.3836669921875,20.59699999999998
ish_20040218,57.75630804243016,-4.1757436,-2.1210322,4.683547,63.07209777832031,19.359999999999957
ish_20040219,99.7728586893328,-4.177371,2.278619,4.758417,118.61102294921875,14.649999999999977
ish_20040220,135.35935001215816,-6.365547,1.2920656,6.495354,101.47390747070312,15.363
ish_20040221,273.0540328098144,-3.974431,6.679769,7.7727356,149.24755859375,15.086999999999989
ish_20040223,136.14069921766847,-5.265233,-9.582347,10.93362,28.787559509277344,21.02000000000004
ish_20040224,192.7954268635425,-6.7695775,2.1712224,7.1092463,107.78274536132812,16.79600000000005
ish_20040226,249.1506053343621,-2.108328,-7.4973254,7.788128,15.70654296875,12.58499999999998
ish_20040227,163.88950805522379,-9.091746,1.0784601,9.155486,96.76480102539062,13.987000000000023
ish_20040228,192.97969424319558,-7.2275357,8.033293,10.8060665,138.02236938476562,18.639999999999986
ish_20040229,180.6011840707099,1.6605986,6.103102,6.3249855,195.22118377685547,12.488
ish_20040304,211.3216213375177,-4.380324,-7.36791,8.571658,30.7320556640625,16.620000000000005
ish_20040308,135.3960198832998,-3.724602,-5.4763374,6.6229095,34.22064208984375,19.736999999999966
ish_20040309,70.78173342748246,-3.9941418,-0.59253174,4.0378537,81.56169128417969,21.99599999999998
ish_20040310,216.40585142177022,-5.22712,7.355345,9.023519,144.60027313232422,16.84099999999995
ish_20040311,178.09557572623052,-2.742266,6.525808,7.0785728,157.20696258544922,17.586000000000013
ish_20040315,194.4642372578152,-3.8704348,-7.054533,8.046534,28.75115203857422,16.32299999999998
ish_20040316,69.96917994327306,-3.6644413,0.94400936,3.784083,104.44607543945312,17.059000000000026
